timestamp,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
1731089217.56003189,135959282,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.60024595,135999496,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.64002299,136039273,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.68021607,136079466,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.72005296,136119303,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.76011205,136159362,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.80027509,136199525,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.84000397,136239254,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.87997794,136279228,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.92001987,136319270,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089217.96009803,136359348,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.00039887,136399649,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.04001403,136439264,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.08004498,136479295,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.12007189,136519322,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.16005301,136559303,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.20025897,136599509,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.24047804,136639728,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.28000188,136679252,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.32006192,136719312,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.36000204,136759252,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.40025902,136799509,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.44002295,136839273,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.48003101,136879281,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.51994896,136919199,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.56003308,136959283,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.60023594,136999486,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.64001203,137039262,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.68001890,137079269,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.72007608,137119326,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.76013088,137159381,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.80026197,137199512,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.83999705,137239247,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.87999105,137279241,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.92006207,137319312,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089218.96005201,137359302,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.00040293,137399653,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.04003692,137439287,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.08003807,137479288,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.12004304,137519293,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.16003799,137559288,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.20022893,137599479,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.24053097,137639781,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.27996898,137679219,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.32006288,137719313,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.35999990,137759250,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.40027690,137799527,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.44002795,137839278,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.47997689,137879227,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.52008605,137919336,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.56000900,137959259,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.60024786,137999498,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.64002395,138039274,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.68006396,138079314,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.71995401,138119204,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.76012087,138159371,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.80040789,138199658,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.83999085,138239241,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.88002086,138279271,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.92007399,138319324,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089219.96003008,138359280,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.00033998,138399590,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.04002094,138439271,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.08001804,138479268,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.12007594,138519326,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.16004491,138559295,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.20020700,138599457,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.24052191,138639772,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.28002191,138679272,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.32001591,138719266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.36003590,138759286,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.40028191,138799532,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.44001698,138839267,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.48002195,138879272,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.52006698,138919317,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.55997705,138959227,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.60028887,138999539,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.64003801,139039288,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.67999291,139079243,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.72006488,139119315,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.76009703,139159347,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.80025506,139199505,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.84004402,139239294,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.88002586,139279276,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.92002296,139319273,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089220.96007586,139359326,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.00032902,139399579,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.04001594,139439266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.08004999,139479300,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.12011409,139519364,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.16000986,139559260,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.20024204,139599492,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.24052501,139639775,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.27993894,139679189,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.32006907,139719319,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.36002994,139759280,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.40020704,139799457,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.44000697,139839257,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.48003888,139879289,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.52001595,139919266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.56002998,139959280,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.60030508,139999555,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.63994098,140039191,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.68002701,140079277,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.72007394,140119324,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.76008296,140159333,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.80023098,140199481,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.84005189,140239302,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.88006091,140279311,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.92005587,140319306,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089221.96005201,140359302,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.00044799,140399698,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.04001689,140439267,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.08001590,140479266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.12005091,140519301,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.16005087,140559301,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.20027590,140599526,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.24052501,140639775,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.28001785,140679268,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.32006598,140719316,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.36003208,140759282,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.40023899,140799489,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.44000101,140839251,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.48000693,140879257,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.52005601,140919306,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.56004286,140959293,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.60028791,140999538,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.64001703,141039267,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.68002987,141079280,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.72001505,141119265,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.76010299,141159353,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.80027509,141199525,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.83997798,141239228,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.88003898,141279289,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.92003489,141319285,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089222.96002603,141359276,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.00037289,141399623,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.04003000,141439280,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.08004403,141479294,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.12006402,141519314,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.16004205,141559292,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.20026207,141599512,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.24051094,141639761,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.28002596,141679276,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.32001090,141719261,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.36002898,141759279,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.40021205,141799462,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.44002390,141839274,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.48002195,141879272,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.52005887,141919309,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.56001592,141959266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.60029292,141999543,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.64006305,142039313,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.67997408,142079224,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.72004700,142119297,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.76010489,142159355,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.80023909,142199489,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.84003496,142239285,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.87998796,142279238,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.92003202,142319282,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089223.96008706,142359337,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.00042200,142399672,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.03994203,142439192,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.08003807,142479288,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.12007403,142519324,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.16002893,142559279,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.20021605,142599466,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.24044800,142639698,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.27998590,142679236,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.32006288,142719313,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.36005497,142759305,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.40027189,142799522,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.44003296,142839283,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.48003888,142879289,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.52002001,142919270,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.56004596,142959296,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.60024786,142999498,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.63996696,143039217,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.68000793,143079258,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.72007298,143119323,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.76009607,143159346,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.80026507,143199515,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.84002209,143239272,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.88005304,143279303,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.92006803,143319318,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089224.96005487,143359305,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.00036693,143399617,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.04003787,143439288,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.08004093,143479291,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.11999798,143519248,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.16003489,143559285,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.20023704,143599487,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.24053907,143639789,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.28000808,143679258,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.32006288,143719313,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.35996890,143759219,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.40028000,143799530,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.44002700,143839277,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.48002386,143879274,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.52006793,143919318,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.56002998,143959280,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.60032296,143999573,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.64001393,144039264,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.68001795,144079268,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.71997499,144119225,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.76012897,144159379,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.80029392,144199544,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.84002495,144239275,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.88003206,144279282,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.92006993,144319320,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089225.96000385,144359254,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.00032997,144399580,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.04004192,144439292,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.08002090,144479271,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.12005997,144519310,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.16005206,144559302,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.20020700,144599457,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.24051189,144639762,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.28000903,144679259,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.32001495,144719265,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.36003208,144759282,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.40022087,144799471,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.44001889,144839269,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.47995496,144879205,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.52007103,144919321,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.56000495,144959255,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.60024095,144999491,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.64001393,145039264,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.68001008,145079260,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.72005892,145119309,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.76011705,145159367,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.80026293,145199513,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.83996296,145239213,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.88002491,145279275,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.92004704,145319297,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089226.96007991,145359330,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.00039387,145399644,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.04001594,145439266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.08003402,145479284,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.12012696,145519377,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.16004705,145559297,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.20025587,145599506,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.24054408,145639794,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.28000402,145679254,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.32006407,145719314,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.36005592,145759306,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.40023899,145799489,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.44002700,145839277,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.48004103,145879291,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.52005196,145919302,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.56004596,145959296,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.60028791,145999538,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.63993907,146039189,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.68002796,146079278,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.72008991,146119340,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.76009798,146159348,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.80024505,146199495,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.84003305,146239283,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.88001609,146279266,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.92006993,146319320,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089227.96004486,146359295,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.00042701,146399677,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.04003906,146439289,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.08005285,146479303,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.12006402,146519314,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.16006494,146559315,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.20025802,146599508,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.24053097,146639781,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.28000093,146679251,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.32008791,146719338,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.36003304,146759283,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.40028286,146799533,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.44004107,146839291,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.48002291,146879273,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.52005887,146919309,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.56006694,146959317,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.60034204,146999592,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.64001799,147039268,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.68000698,147079257,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.71995187,147119202,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.76014686,147159397,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.80027390,147199524,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.83998704,147239237,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.88002896,147279279,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.92007899,147319329,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089228.96000600,147359256,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.00041199,147399662,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.04004502,147439295,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.08002687,147479277,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.12007499,147519325,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.15999699,147559247,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.20020509,147599455,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.24052691,147639777,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.28002596,147679276,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.32000399,147719254,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.35995007,147759200,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.40025687,147799507,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.44003105,147839281,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.47995496,147879205,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.52007890,147919329,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.56003308,147959283,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.60029793,147999548,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.64003086,148039281,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.68001509,148079265,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.72006106,148119311,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.76013207,148159382,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.80028105,148199531,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.84003401,148239284,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
1731089229.88002801,148279278,1496,1496,1100,1496,0,0,0,0,0,0,0,0,0,0
